CONTROL,KAMG_fl,Blue,Green,Red,RE1,RE2,RE3,NIR,RE4,SWIR1,SWIR2,NDVI,VH,VV,C,predicted
7:212:17,270,0.08555696834490639,0.073197363461533,0.04577091496103547,0.07270686900531195,0.20966337838828886,0.2658267480851709,0.2546692633795953,0.29288668435637777,0.13417566479268864,0.053658191320804044,0.6938340040968295,-14.285703771479636,-9.012847262703165,78.97168308940711,91.12945111915322
2:33:1,350,0.07966100225138466,0.06520883147820244,0.03919790823396856,0.0696365077625989,0.20836269113738143,0.2682712858660999,0.26168601461143065,0.29837908208364383,0.13769580387187164,0.05471314805464805,0.7357442312920093,-15.165936870491777,-9.667149699587654,96.23436693208565,102.69866164666018
2:98:15,350,0.08960335607533795,0.07716363406212626,0.047876203032062054,0.0817792717643733,0.20890424145626071,0.2557637292703317,0.24383818987264344,0.2829798127116472,0.13634480520796355,0.05651590912269316,0.6699818932080228,-15.267403399352427,-10.2021076445157,103.48946240304576,111.47346327999976
2:120:35,350,0.08663904859366107,0.07441522383183193,0.0453900627453351,0.07967465499617925,0.21410687171895607,0.2658107468505535,0.25752469132413097,0.2989366733344244,0.14780892869887252,0.05977881351269066,0.6985072047774262,-15.105555305102808,-9.708664359813335,104.05469980497557,114.19294174639937
2:47:20,350,0.08598381482450307,0.07185497575769378,0.04200241244334665,0.07555663158828455,0.22853133496188072,0.2897476486224807,0.2775050301104984,0.321069647015172,0.15453181576950617,0.060361253468112795,0.736160117536394,-15.475196022739008,-9.868848219708147,102.36812848938915,117.82660295734907
1:154:14,225,0.08115027379709315,0.06660213521913395,0.03935067903942787,0.06881324100828776,0.19997921694421059,0.2540361568721542,0.24455771315851327,0.2841145038618258,0.1276748319680223,0.05196073832491445,0.7202250629640035,-13.214154814668456,-7.89820041193773,68.07931278513425,80.20781732577612
2:31:25,305,0.08695333116222463,0.07087889349853652,0.04596566721721883,0.07409979285654998,0.19108498316310873,0.23918190807892883,0.23440541545782798,0.26496627283708596,0.12538511839242877,0.05325399177701988,0.6695802768277606,-15.116172522697578,-9.758991507844556,83.79398982743788,98.21681968932343
2:195:22,255,0.0891433678893562,0.07657303320767882,0.04662711379062722,0.07379130417752741,0.23721815462118545,0.3110142433156078,0.29880832986954026,0.3472686099108319,0.1581711391180552,0.060174519636884756,0.7289594485205383,-14.978472216972582,-9.184503208398684,77.77103558503624,89.98652209554274
2:195:34,155,0.09104638894625455,0.07595134358344577,0.047973443580089065,0.07811409051335538,0.22677172745213814,0.2924003746541344,0.28196399913531306,0.3298466906806817,0.16054248918018307,0.06554364233265733,0.706955859062669,-15.060925720298966,-9.368407835015063,47.143804056041944,62.43842276167562
2:241:16,275,0.08842007964971842,0.07614454658586094,0.04506266443198194,0.0813438308341221,0.2228540712307235,0.2756595507697079,0.2660267823676323,0.3103022396492993,0.15675498981977065,0.06494547831563337,0.7068397368192566,-14.808823465629407,-8.928060632868457,78.31657341876291,85.65148917484565
3:256:19,145,0.09117470430631168,0.07647928094407062,0.04780482881965198,0.07660731118955627,0.22240794192710525,0.28144387297387435,0.2743604262961885,0.3146531541561943,0.15064767600416906,0.05926390486636866,0.700527134953944,-15.066891056713954,-9.47151519191024,45.93075948000845,69.50569302256959
4:319:10,420,0.08686739753761945,0.0737160272908002,0.04716975370740173,0.07743004645653535,0.22190328095745582,0.2756474059078046,0.26582668532629833,0.3066886012013713,0.1457277269487899,0.058113657598321995,0.6972646485211168,-14.787415254100067,-9.090725666792105,117.2995899489585,118.19960356242737
4:222:11,265,0.09305267010983574,0.07525341437086902,0.04728702360620277,0.07490525455931005,0.2445584364124973,0.3217735592955953,0.31399664437193114,0.35755111213208646,0.1592128195065552,0.06469505975670423,0.734822189324959,-15.267326418946398,-9.353020570272834,77.58221130924852,81.96312777375441
6:156:13,440,0.08942421293582004,0.07539212469148752,0.04872915606868561,0.07808705077815312,0.22899794551214264,0.28958676152627055,0.28001891134903717,0.31849503804044377,0.14105074160418948,0.05685139375515139,0.6997387423337498,-14.497861050415745,-9.241832709573588,126.81944347269423,125.59825033827288
6:118:18,175,0.08646904201925706,0.07026109562998098,0.04336680163395822,0.07408676535830594,0.21281005501931044,0.26801594720028515,0.2617821938035021,0.29971435960934656,0.14871379901837087,0.06059710595224385,0.7132825675446391,-15.2074493477948,-9.534065936981783,47.9205610321353,75.3351913480967
6:165:6,225,0.09262141651732092,0.0788467929184819,0.05653237592069483,0.08663287815132488,0.21026772178181777,0.2627572105585598,0.2623128975989329,0.29316436035617793,0.15517657681389582,0.07425273231158477,0.6393592228887887,-14.420171666101208,-9.120695517948603,66.10948713009331,67.58642831073774
6:21:9,272,0.0891738376927658,0.07809381230476854,0.047528220553219896,0.07362173899114403,0.2470441729630944,0.32315942529762937,0.3175801767585418,0.36053790421345594,0.16359192660150626,0.06567729492909566,0.7378084411806921,-15.06086843552987,-9.19593241697047,82.09168651553374,87.8226184697719
6:25:6,414,0.08538484299838553,0.06997694800153138,0.042302036714969994,0.07007583488029197,0.2142840086082679,0.2699654601176493,0.2603770746970863,0.29902466673358535,0.1420310560918626,0.055692485894935445,0.716345860316407,-15.021962424318442,-9.546533752821503,115.90528755651889,120.64676294443711
6:88:8,302,0.0879532758837492,0.0743464442362191,0.045699551199838054,0.07409483700819401,0.22273190850972005,0.2829458486245283,0.2787249130895908,0.3167205687228439,0.1500099726280112,0.059204751261500106,0.7145563676019786,-15.11574596602121,-9.364080049787805,87.65949447694308,100.49609621859803
6:55:37,189,0.09458567903962824,0.08108687556191232,0.057666551750995804,0.08760857294712747,0.211766413064844,0.2603710601747187,0.25672216733447994,0.2916817190916633,0.18085825928851276,0.08653857923208876,0.6323183227605783,-16.06545624401888,-10.278796326687385,58.86443875042971,54.74729094602792
6:38:19,357,0.08795124893132912,0.07357515496978001,0.047036565048064465,0.07565320220358099,0.22156608014298812,0.28243733696312073,0.2732434631974881,0.31228089462708414,0.14457951005026762,0.05835520145581195,0.7029619991507648,-14.507899896347697,-9.016192374796065,101.88379077648335,109.67905608575855
7:283:8,339,0.08820981948703956,0.07176768601660566,0.044047781677997604,0.07250836519911384,0.21478879292748398,0.2716443012215666,0.26058751380731515,0.29968769461204464,0.14241083296744725,0.05637732175446074,0.709300111392224,-14.721004275814542,-9.326301799092317,98.39317837176979,106.93177663074711
7:291:7,185,0.08871484817640514,0.0730990109299608,0.04513165502366242,0.07652641439550506,0.21194839483807643,0.26378898926446875,0.25576685340254507,0.2947422607450879,0.14690487667493954,0.05981563645737026,0.6977700106695471,-15.216431106277048,-10.027023333200981,54.095647207618555,77.19255301993991
1:131:41,15,0.08238504351429901,0.06914786977400941,0.04164911704995576,0.0748664699698063,0.22398103265437017,0.28498287977979064,0.27931352259218895,0.31872275338914274,0.15924276460016804,0.06468454288839634,0.7392381306052483,-15.459179153662713,-9.514979633709046,7.967680931706469,32.43998519941224
1:113:30,135,0.08058768251684546,0.06412379467556217,0.03777025458871104,0.06356772147204706,0.2464495712050578,0.32858062005264205,0.3215088344722882,0.36432764126957307,0.1412767792635122,0.052731938027300335,0.7889348615132604,-15.197979395880544,-9.124665174297641,41.982261765193634,62.41586843347973
2:358:9,65,0.08736901983924868,0.07377739177893497,0.049479986239537095,0.0805339215305135,0.22740210348069642,0.2857963410779532,0.2790753105096344,0.322764989251133,0.16985711567523445,0.07205872350722795,0.6924017361513631,-15.647467202822769,-10.23703769035069,21.332050622847174,33.56386466781908
3:81:4,85,0.09069134085446155,0.07886681083991867,0.055985551058525755,0.0898988570771961,0.20029301233641417,0.24348442978854734,0.2408069643251074,0.27560491273672894,0.17081025915106687,0.07574287538603487,0.6220422765257788,-16.122784390989473,-10.84257942465994,30.006289813150403,37.6759502615672
3:382:10,125,0.08413101952587551,0.07011381533684467,0.0438236260941661,0.07366537710731279,0.20823259433564034,0.2654237356915235,0.25778408825862675,0.29716042424456474,0.13995611907739322,0.0572121940170973,0.7028363025297079,-15.872736497276568,-10.085304108991206,40.09991793780691,57.81879079141213
3:62:6,65,0.09128551056778857,0.07104560802592033,0.04209951989079713,0.07824978265430961,0.21882935571232529,0.27062914297039836,0.26354809516111954,0.30543008199963523,0.15865480989096806,0.06351982813627167,0.7239836061891829,-15.704683157711646,-9.813138046282644,24.06793946274989,47.87826560084079
4:214:31,135,0.09290366032812586,0.07654481490753033,0.06076820463508269,0.08683279760954962,0.16198379476318064,0.1915519683417333,0.18506547777742482,0.21724749850542846,0.19604097089515143,0.10805600002510164,0.4941534223716695,-17.78945068346482,-12.160709657431433,41.19205195575048,40.8783405869624
6:20:41,132,0.0876013685752372,0.07686449127086076,0.048668401983882,0.07436545956999471,0.19264330525519488,0.23810045659253457,0.23933601277899105,0.2616539537272889,0.133183987964353,0.0567275399158052,0.6605237713227664,-14.812553438178844,-9.634852257920125,42.095667470162084,67.06620179404221
7:146:16,192,0.08961988551900822,0.07512057513978287,0.045726644983926416,0.07510210243907967,0.20318442430915007,0.25596402720756933,0.2509380723491456,0.2860079696429619,0.14625873837414194,0.061501317316637605,0.6858767786698848,-16.25897222881935,-10.720964682109056,56.22334034795916,67.12773588393473
3:255:25,10,0.09722184016187607,0.08668102917824974,0.059967535147535826,0.09501016227648111,0.22036443368184672,0.2664018700862756,0.2589246422302263,0.2974478656869519,0.18630654585992518,0.08485313885670161,0.6217912448496836,-17.274331979664897,-11.465457853659041,6.204394879577996,16.530665197815733
1:131:6,20,0.08146573028423297,0.06734113646499063,0.041077789409201274,0.07156923308733959,0.2061325790364395,0.26113955670266065,0.25897450219842366,0.2947200996953822,0.14573202245132905,0.059878964972379094,0.7244926412885467,-16.39638442681252,-10.864625877353792,9.559653148971153,32.64838667080844
1:195:45,20,0.09342810788037227,0.08072009655672242,0.05979940149805556,0.0874377638333033,0.1926949110061123,0.2299176337972546,0.22703506921599279,0.25439093447041994,0.15211047804681593,0.07113470572550398,0.5832097249407621,-15.395889629273594,-10.712317858052568,10.22725169371072,31.526689004231972
2:59:6,20,0.09612199850640474,0.08282247403467549,0.06374950836362381,0.09541937219357079,0.19860646626911976,0.24018706866204453,0.23679046927563294,0.27275601316117754,0.1970768990463432,0.09482507415562172,0.5694442643858875,-16.652490563049618,-11.206505445051775,9.908964975588436,19.103016819841802
4:9:2,20,0.09160630230546526,0.07913131885916946,0.053208138093421724,0.08937434436556398,0.23109082965861405,0.2854764664672823,0.28246447508929334,0.32184512023693956,0.16718136739909592,0.07266244513076718,0.681736296572732,-15.230556467261609,-9.51849142879132,8.537322113557527,28.085289796118285
4:246:15,20,0.09573038749585353,0.08653412043429973,0.0549528072380184,0.0978599485934646,0.23435803457254442,0.28224099206190195,0.2715911820127446,0.3125782893339099,0.1747878002086713,0.07614699206694511,0.6626607332335946,-17.51050644983235,-11.570775065427126,9.550733989186625,24.77785650884602
3:84:20,25,0.09633893475773642,0.08579037665208157,0.06642264079429828,0.09896659490235621,0.2088171046461611,0.2504823663445751,0.24422724162941511,0.27912219856017634,0.18317577994737796,0.09393535429973265,0.5687649288964656,-17.09191282949775,-11.79560118921327,11.290986069377972,17.802162471528053
3:84:27,25,0.09504272663819856,0.0851127533257102,0.06262837618852578,0.09958744614623162,0.2183022101227097,0.2627370834803866,0.2545038245432157,0.2925227396989346,0.1811645495754625,0.0877650867193668,0.6019236273902463,-16.04379487335635,-10.745136899795854,11.407476406623214,24.5395392397504
3:359:15,30,0.0876132291866747,0.07063626286546779,0.044486525085556276,0.07315210309072691,0.21449574219897824,0.2760391165707895,0.26839586458467396,0.30884193363991574,0.15107690975640647,0.05961218537129671,0.7121103648722439,-16.81077634749219,-10.977180357698114,12.374956411740952,34.16010018286347
3:82:13,30,0.08804127481021448,0.07113305351057092,0.045894766178764354,0.07719760630940099,0.2013392194635736,0.25177235649440854,0.24589728480550288,0.2842005765483782,0.14700352982132125,0.06147845850630245,0.68240266171502,-16.050102816922607,-10.427375598583083,12.643157864696098,37.07175198085763
3:376:61,30,0.08940926252607988,0.07699193269108456,0.0535651057157689,0.0863651681641284,0.19498626860234286,0.23590631726616837,0.2278863089378513,0.26670758628107505,0.1620511071943593,0.07142106543110448,0.6172386708472917,-15.977476751379172,-10.618704152999506,13.36945439355877,27.565248564998274
4:331:6,30,0.09533957002120716,0.08223429614567314,0.056384461191662516,0.09046754112313304,0.21710525678846634,0.2632319903764098,0.2603942725307687,0.2941646511136221,0.18301774723605652,0.08459942645184355,0.6418695645399459,-17.024439836849634,-11.559499579984148,14.40279352305489,22.43175600680704
4:245:29,30,0.08946235341063027,0.07640410783275585,0.04508295040217406,0.08053027735789244,0.24891062735806263,0.32233593408946204,0.3141269391823175,0.36089249451359323,0.1662902093806455,0.06596614708373885,0.7460450743911317,-15.481488593526358,-9.52908107070708,12.252849463339704,38.81280954326402
4:245:17,30,0.09051321539687837,0.07373805876315288,0.045663577131659576,0.07663521759104124,0.23716436971452573,0.3126553566070638,0.303733784743269,0.3528615188358033,0.15124245790806948,0.06118504188133583,0.7339552342760047,-15.072043252832406,-9.354657649060407,12.303806098780266,43.52523788124854
5:5:9,30,0.08554710311880441,0.0741585163433886,0.04876092804647846,0.08480208725453602,0.23037713910048133,0.28380549502363295,0.27686397915170746,0.31847022789897356,0.1782249542771088,0.08316684626323219,0.6950575256199502,-15.971432449921066,-10.17262667488391,12.526783216773843,28.50681870115883
7:5:3,30,0.08629877497073843,0.07826327434484623,0.049852942493796765,0.08888512778895631,0.21404030489220463,0.259057427662471,0.24939002222392403,0.28529402005249216,0.14908081833710696,0.06608674728610683,0.6620016961645445,-17.063799304523634,-11.009514661675677,11.800858470281987,30.48526512427652
1:195:53,40,0.08847868156985361,0.0759561640324545,0.054476771589453056,0.08757153065662392,0.2052373768505622,0.24900179824756732,0.24304424056660826,0.28251514934003913,0.16740334625593306,0.07373273873165251,0.6330555793899681,-15.547193326040487,-10.359078837820208,15.012487059101364,27.078629301436965
