ID,TrSP,A,GS,RS,D,H,SI,Stem,Branches,Foliage,Tree_roots,GFF,Understory,Snags,Logs,Coarse_branches,Fine_litter
2:290:2,ALGL,80,260,0.6,32,25,1,59.3963204959931,4.69691999052343,0.748214198323097,13.8673113148727,1.6897136940171,1.09716619714691,3.87462097192208,2.90953648121825,2.23078003093523,2.86036222424423
2:291:11,ALGL,80,240,0.6,26,23,2,54.5325287535759,5.05557114668867,0.850174571905166,13.9600742529757,1.80495487906602,1.13396338542833,3.12158947464134,2.34520313245151,1.68753601732565,2.65210647061508
1:145:23,ALGL,45,200,0.8,22,18,1,44.7492880096874,3.54190708591508,0.841985710820246,11.2170251400881,1.20370589093883,0.570759949987678,1.97361205198146,2.28676332819636,1.23687968659265,2.71856353502295
7:269:14,ALGL,90,380,0.8,28,25,2,86.3033424326099,6.79007675005702,0.975271081204191,20.4433744504959,1.78640528049672,1.08153667143829,3.29576106116909,2.62717760958416,1.77993375690126,2.82448679870218
7:292:6,ALGL,60,340,0.7,32,26,0,77.3537272795185,4.99137043862745,0.931018411858683,16.90067735875,1.35461354059489,0.741522665147708,3.87313227490828,2.95216883188018,2.18004647509058,2.90952517626802
1:10:45,ALGL,60,230,0.7,26,22,0,52.3275213949684,3.37651529671857,0.629806572727933,11.4328111544485,1.35461354059489,0.741522665147708,2.83887580427948,2.47749623829812,1.6255930495447,2.74642964757219
7:53:9,ALGL,60,250,0.75,22,21,3,55.8983857550684,5.66010942246024,1.23370852335974,15.8638460292218,1.61548322936886,0.798675424770085,2.39353614761952,2.0934887594877,1.28603221743138,2.60248439989648
3:169:7,ALGL,65,320,0.9,26,23,1,72.2663815802549,4.88842070588716,0.884500283477277,15.4436210312933,1.28569316603472,0.806733060021258,2.77529608206496,2.56089792834784,1.56051316840283,2.83560682429818
2:387:4,ALGL,75,260,0.8,26,21,2,58.7384299576937,4.77125467552025,0.818171167119517,14.3220937179939,1.63460972039293,0.930869159776141,2.59118787279593,2.60816635540168,1.57160863219452,2.83570255501573
4:297:12,ALGL,65,260,0.6,32,26,2,58.7199830362809,5.68816979093908,1.14724457281284,15.6399045224532,1.63382449907856,0.949955702159092,4.0502039998649,2.85505012522864,2.24587966324695,2.83645500849289
6:174:7,ALGL,60,140,0.6,24,17,3,31.3971853624606,3.56029584534683,0.801146690104653,9.21973790325923,1.66570221426729,0.910874803649122,2.11653404099754,2.45827230012625,1.4466097637992,2.72923979469275
4:9:13,ALGL,85,300,0.7,28,24,2,68.1440914579283,5.77645920620408,0.895360500455086,17.0237000113918,1.84873806532577,1.07298776058859,3.27144690584297,2.60285783022722,1.81362267720638,2.78717882652332
2:250:11,ALGL,70,310,0.75,28,24,2,69.9541092857124,5.94929694525238,1.0929794322005,17.7338785881713,1.64149108903341,0.888213235689744,3.20664247936697,2.64211956343491,1.78963323088226,2.81908886368586
6:112:11,ALGL,45,190,0.8,16,17,1,42.511823609203,3.36481173161933,0.799886425279234,10.6561738830837,1.20370589093883,0.570759949987678,1.53471400083661,1.58780535471558,0.81605956698201,2.38459989234051
7:104:19,ALGL,50,150,0.65,18,17,1,33.7612284425699,2.87010350995021,0.656322527480224,8.70593093298826,1.35982385095668,0.682480181038634,1.74664726664836,1.75488572438428,0.987064235539807,2.42971318883158
7:297:11,ALGL,95,200,0.6,26,22,1,45.9168333203774,3.53440814941193,0.472486518233908,10.4609589908289,1.83838811359538,1.2605734616491,2.96866342833198,2.39599303028399,1.67468281635434,2.67745548066427
7:37:15,ALGL,60,180,0.6,24,20,-1,41.3585415569266,2.29416190124002,0.404639316150701,8.02663791222415,1.23810228442941,0.785304832285261,2.54320794546514,2.2730548192702,1.487617699118,2.63595107466874
3:189:7,ALGL,50,240,0.9,24,19,1,53.7821025838491,3.90122583503918,0.85499969906361,12.2386244215718,1.13691500791578,0.637457621316007,2.1337477716698,2.54424503217539,1.36355978391606,2.84944022828263
3:34:21,ALGL,95,290,0.7,32,26,2,66.0842038540396,5.51077502019648,0.76041517973923,16.2648182861072,1.95286324358545,1.17284923870793,3.87313227490828,2.95216883188018,2.18004647509058,2.90952517626802
4:314:18,ALGL,65,380,0.8,28,26,1,85.9523291523622,6.14587019361559,1.12788982775988,19.6643538204235,1.42906948336052,0.796397779179644,3.44511236822328,2.57797893639076,1.7919817154161,2.80087943362407
7:271:15,ALGL,70,290,0.75,26,23,0,66.2157181975084,3.97988707826605,0.649632436597437,13.7291299201529,1.42133264245804,0.826505676875024,2.92598357529241,2.46155723598624,1.61640214579075,2.75157343096928
2:213:4,ALGL,65,260,0.75,24,23,2,58.544014255553,5.06406554514362,0.989337705803425,15.0699577711643,1.58456659022599,0.832942431709791,2.79168573596261,2.23040137167557,1.45957942543308,2.65422759135194
2:214:28,ALGL,50,300,0.8,24,23,1,67.3341700337034,5.16288313497443,1.14765422539574,16.4036141805839,1.26370006927699,0.629290975039289,2.73992198860432,2.26185758436624,1.44151175803751,2.68264310657383
2:122:16,ALGL,65,270,0.7,26,24,1,61.181154220392,4.67145968945046,0.872672394130757,14.6426300228039,1.52101529063781,0.827416464307969,3.13218544529833,2.37574004101157,1.65010456661502,2.69576311408553
4:316:8,ALGL,70,370,0.8,26,24,2,83.421187153431,6.87541098217623,1.2525877554701,20.6090857427412,1.58137404303734,0.8777258870525,3.01321279229829,2.4455872970266,1.60812210019966,2.7558171458135
2:103:13,ALGL,45,200,0.8,18,18,1,44.7492880096874,3.54190708591508,0.841985710820246,11.2170251400881,1.20370589093883,0.570759949987678,1.75430311848663,1.78587970751857,0.957659195347715,2.48383022851156
2:46:21,ALGL,70,230,0.7,22,21,1,52.2304930109153,3.92098029439458,0.688801988107995,12.3108066543729,1.57565675135776,0.882320586690925,2.44190815612814,2.0623796460752,1.30327105738964,2.57302616784663
1:105:19,ALGL,45,190,0.7,24,19,1,42.5882293035652,3.59956337509842,0.871029205251148,11.1676177484434,1.28115188720105,0.59299032736362,2.29506492988599,2.40920960163095,1.43132766832055,2.73369912589237
4:314:17,ALGL,45,260,0.8,20,23,1,58.1740744125936,4.60447921168961,1.09458142406632,14.5821326821146,1.20370589093883,0.570759949987678,2.46183423193691,1.80681614002335,1.14251549945629,2.4713333968274
2:241:23,ALGL,45,220,0.8,22,19,1,49.2242168106562,3.89609779450659,0.926184281902271,12.3387276540969,1.20370589093883,0.570759949987678,2.09795141691111,2.22793917924844,1.24843577599975,2.68728997975391
3:140:4,ALGL,65,260,0.8,24,21,2,58.4932298159429,4.90334335028918,0.9499499049423,14.6732730882468,1.52653431504346,0.823107678831659,2.47225660621173,2.36324296327615,1.41913176146025,2.73538037461664
1:78:15,ALGL,60,260,0.8,24,21,1,58.6713481115832,4.27894996872578,0.835958330265666,13.6640282443968,1.3760200152257,0.742121645028141,2.47225660621173,2.36324296327615,1.41913176146025,2.73538037461664
5:49:43,ALGL,50,140,0.5,22,19,2,31.451841697086,3.60042206203895,0.905368116059345,8.68724727202204,1.34437668798043,0.913646533249077,2.40430866614297,2.01191345275635,1.36697748731918,2.48676493908582
3:211:6,ALGL,60,260,0.7,28,22,0,59.152850272573,3.81693033542099,0.711955256127228,12.9240473919853,1.35461354059489,0.741522665147708,2.96509629719513,2.71434179324897,1.7866821765188,2.8395635069908
7:293:12,ALGL,95,390,0.8,28,26,1,89.192065505723,5.94115749010423,0.762901948505695,19.1381085634625,1.71766462147806,1.09224850554243,3.44511236822328,2.57797893639076,1.7919817154161,2.80087943362407
2:130:14,ALGL,65,240,0.7,28,23,1,54.383248195904,4.15240861284485,0.775708794782896,13.0156711313812,1.52101529063781,0.827416464307969,3.11783858833164,2.65680358649334,1.80039497327195,2.81267972707593
6:25:6,ALGL,70,414,0.9,32,26,2,93.1938516789194,7.2663462809504,1.3051838578804,21.5060384325353,1.42271724625784,0.889116606341027,3.60089479532872,3.11763695428138,2.07682962210143,3.03271051445828
2:243:5,ALGL,75,270,0.7,28,23,1,61.4376219814391,4.54561761078395,0.751613729844326,14.292184041234,1.62869996071596,0.935742052617672,3.11783858833164,2.65680358649334,1.80039497327195,2.81267972707593
2:177:23,ALGL,65,240,0.7,28,22,1,54.383248195904,4.15240861284485,0.775708794782896,13.0156711313812,1.52101529063781,0.827416464307969,2.96509629719513,2.71434179324897,1.7866821765188,2.8395635069908
6:119:12,ALGL,55,240,0.8,22,21,1,54.0194212343188,4.03162563725336,0.839533478384703,12.8444365779211,1.3210031728338,0.686416798485186,2.34915493420347,2.12301404068608,1.27011283547815,2.63034596509193
2:342:12,ALGL,55,240,0.75,24,21,2,53.7755701437364,4.85519169670772,1.0762821792825,14.3865832375409,1.46474158018732,0.717914705746223,2.51896350768595,2.33037675905251,1.43691892172002,2.70640624739035
1:187:3,ALGL,50,180,0.7,24,18,1,40.4731130763323,3.31384811838317,0.749836714006446,10.3145441246513,1.34500606900543,0.653801061731076,2.15904323102583,2.47281982302887,1.41807864836778,2.76551277136667
4:316:7,ALGL,50,280,0.8,20,22,1,62.8452253647898,4.81869092597613,1.07114394370269,15.3100399018783,1.26370006927699,0.629290975039289,2.34122946349522,1.84594622896278,1.1338134740319,2.49495456581333
7:278:6,ALGL,50,220,0.75,22,20,-1,50.1272067681058,2.61040675697921,0.507440733970978,9.83500700986937,1.10275966798084,0.583883640418334,2.26514538980754,2.14330449876435,1.27528511051145,2.62979953892907
4:301:20,ALGL,85,350,0.8,28,25,3,78.9889950154867,7.19638218711304,1.14845365680169,20.4296993609746,1.83914386175845,1.06270060193606,3.29576106116909,2.62717760958416,1.77993375690126,2.82448679870218
7:271:2,ALGL,65,210,0.7,24,21,1,47.585342171416,3.63335753623924,0.678745195435034,11.3887122399586,1.52101529063781,0.827416464307969,2.56987033202945,2.29574750462605,1.45618034844695,2.67577169555212
2:386:14,ALGL,80,230,0.7,28,21,1,52.4340688099694,3.83156730525355,0.596800963304491,12.0614327041864,1.68032978543231,0.987688134186983,2.81325420182169,2.7758920030973,1.77244318369071,2.86797334564259
1:4:6,ALGL,50,250,0.7,24,22,2,55.9103634242767,5.36684773471599,1.28197181434447,15.623384129162,1.43673764095102,0.675728496999926,2.7085760685394,2.24484360039965,1.46787863120644,2.6492657859853
6:156:13,ALGL,80,440,0.8,36,26,4,98.7185753503903,10.2637199413955,1.8110105600168,27.657685254012,1.87793843223544,1.03683404153582,3.99274151362619,3.51354363074599,2.46883901841162,3.13624098433658
7:293:10,ALGL,55,290,0.8,24,22,1,65.2734673248019,4.87154764501447,1.01443628638152,15.520360864988,1.3210031728338,0.686416798485186,2.60569375637929,2.31084247357773,1.4305324129223,2.70828398782065
2:32:16,ALGL,70,270,0.7,28,23,1,61.3140570128136,4.60288991081103,0.808593638213733,14.4518165073073,1.57565675135776,0.882320586690925,3.11783858833164,2.65680358649334,1.80039497327195,2.81267972707593
6:17:31,ALGL,45,230,0.8,18,18,0,51.7909324455109,3.39643239723066,0.757297009635086,11.6422275304261,1.11334769073771,0.548919557506406,1.75430311848663,1.78587970751857,0.957659195347715,2.48383022851156
7:279:1,ALGL,50,210,0.75,22,20,1,47.1748411896579,3.73247878248616,0.836667612419326,11.7929544455705,1.31174051582691,0.636809944169469,2.26514538980754,2.14330449876435,1.27528511051145,2.62979953892907
7:290:9,ALGL,45,160,0.65,18,18,1,35.8995365207579,3.15037615795354,0.770426043105061,9.52518342049659,1.2952661947484,0.619001971183318,1.86318448105,1.7071979231082,0.996816166296953,2.40017420596227
6:21:9,ALGL,90,272,0.7,28,24,3,61.5976598918397,5.93941702872825,0.910098060964415,16.5317033199947,2.01317153821942,1.15623375598206,3.27144690584297,2.60285783022722,1.81362267720638,2.78717882652332
2:241:19,ALGL,45,190,0.8,20,18,0,42.783813759335096,2.80574850206011,0.625593181872462,9.61749230774328,1.11334769073771,0.548919557506406,1.86622620060413,2.03341222809994,1.09534715239697,2.60443053778775
2:212:12,ALGL,60,280,0.8,26,23,0,63.5887826112444,3.84246448511506,0.704097810064409,13.2807922622095,1.2727267664741,0.713724018326037,2.87172966246303,2.49627352918296,1.59639322004218,2.78103110708064
1:132:46,ALGL,50,180,0.7,24,19,1,40.4731130763323,3.31384811838317,0.749836714006446,10.3145441246513,1.34500606900543,0.653801061731076,2.29506492988599,2.40920960163095,1.43132766832055,2.73369912589237
4:299:12,ALGL,65,300,0.7,26,24,2,67.6134906791572,6.05242291294301,1.19358403400079,17.7432899209356,1.62475097390254,0.855166680732298,3.13218544529833,2.37574004101157,1.65010456661502,2.69576311408553
3:32:18,ALGL,50,200,0.7,22,20,1,44.9701256403692,3.68205346487019,0.833151904451607,11.4606045829459,1.34500606900543,0.653801061731076,2.31092269389296,2.11145512654899,1.29237988902732,2.60003211935666
3:321:10,ALGL,75,150,0.4,32,24,4,33.9056468289814,5.14279257276092,1.07248738221933,9.11187525477038,1.50747989483939,1.91747140152745,4.16161771245209,2.71742314088647,2.39548255946594,2.69873307831936
2:358:6,ALGL,55,260,0.85,22,20,2,58.1589068584246,4.94395820038602,1.07872049331483,14.6919659010022,1.34484414205767,0.710022293530089,2.18440096961802,2.20231526103747,1.2448478120273,2.68467463254477
3:49:21,ALGL,60,230,0.7,24,21,2,51.7152472344465,4.72171665414161,0.991260454613621,13.8149733033987,1.56443747898809,0.796885325988777,2.56987033202945,2.29574750462605,1.45618034844695,2.67577169555212
2:299:39,ALGL,60,270,0.7,24,23,2,60.7092032752198,5.54288476790537,1.16365357715512,16.2175773561637,1.56443747898809,0.796885325988777,2.84810412191749,2.19725774531865,1.47914460877792,2.6241836639792
1:154:43,ALGL,65,190,0.6,24,20,1,43.1427647749748,3.56478739881589,0.681070379025368,10.4798913779335,1.52950949729125,0.91912957560109,2.54320794546514,2.2730548192702,1.487617699118,2.63595107466874
1:44:18,ALGL,45,180,0.7,20,18,0,40.604881543992,2.84352269371075,0.645379700912592,9.54860643751472,1.18498007348544,0.570299279248736,1.93991163123537,1.97533690825638,1.12394285108985,2.54767548261756
3:231:15,ALGL,60,190,0.6,22,21,1,43.041424791779,3.62741886971559,0.737768640284699,10.6430499681956,1.4727315265325,0.856489019019771,2.55354722722119,1.99453269854011,1.3426273232859,2.50840687693693
3:324:6,ALGL,70,200,0.6,24,21,2,45.2673380522531,4.31128945064173,0.817695752540149,11.873919349939,1.69251855543632,1.01299104938699,2.68735957337432,2.2202233591097,1.50015417926398,2.60857204101168
3:42:23,ALGL,55,210,0.8,22,19,1,47.2669935800289,3.52767243259669,0.734591793586615,11.2388820056809,1.3210031728338,0.686416798485186,2.09795141691111,2.22793917924844,1.24843577599975,2.68728997975391
1:207:49,ALGL,60,220,0.6,26,23,1,49.8374392325863,4.20016921756542,0.85425842559281,12.3235315421212,1.4727315265325,0.856489019019771,3.12158947464134,2.34520313245151,1.68753601732565,2.65210647061508
2:59:21,ALGL,95,280,0.6,36,28,1,64.2835666485284,4.9481714091767,0.661481125527471,14.6453425871605,1.83838811359538,1.2605734616491,4.71924061806583,3.18508207302308,2.64327113992876,2.9437912635772
1:219:11,ALGL,60,240,0.7,26,21,2,53.9637362446398,4.92700868258255,1.034358735249,14.4156243165899,1.56443747898809,0.796885325988777,2.69349743965958,2.53367575620001,1.61263785914874,2.77390768177144
1:155:4,ALGL,70,280,0.7,26,24,2,63.2430085727018,5.56601055480281,1.03221189553727,16.3445991912456,1.6831190699149,0.911912199007696,3.13218544529833,2.37574004101157,1.65010456661502,2.69576311408553
2:128:22,ALGL,60,220,0.6,28,22,2,49.5694294814753,4.89762983960571,1.05155875457991,13.439798273603,1.57317417961478,0.885214282134688,3.10065446529805,2.62504698005136,1.84063652347717,2.76825036505397
5:70:17,ALGL,70,250,0.7,28,21,2,56.4669719399124,4.96965228107394,0.921617763872564,14.5933921350407,1.6831190699149,0.911912199007696,2.81325420182169,2.7758920030973,1.77244318369071,2.86797334564259
3:253:47,ALGL,55,230,0.8,24,20,1,51.7686120162222,3.86364123570113,0.80455291678534,12.3092517205077,1.3210031728338,0.686416798485186,2.33964323436318,2.41947765513795,1.40727236900713,2.76409036236628
2:26:18,ALGL,65,240,0.7,26,22,0,54.7311915816653,3.4624862175644,0.60668379634681,11.7470039771865,1.40683772851487,0.795754992043942,2.83887580427948,2.47749623829812,1.6255930495447,2.74642964757219
4:319:14,ALGL,85,360,0.7,30,27,1,82.2150358223545,5.94461572776779,0.872840531021752,18.7317190139124,1.73070144958308,1.03816923544272,3.89162190054941,2.67737758215741,2.02091608772793,2.80350700012567
3:187:19,ALGL,70,320,0.9,28,23,0,72.8867284652874,4.01637751748513,0.640974480490503,13.7566609824194,1.23190096894465,0.82734628692406,2.89868972927456,2.80571658100045,1.71515316517201,2.93176476068445
7:230:9,ALGL,70,100,0.4,24,18,0,23.0269205786766,1.93259503409148,0.348280541298983,4.41315886045084,1.13400619025646,1.59430293068018,2.53946582416799,2.19004589942856,1.57981655826825,2.52158951736543
2:178:36,ALGL,50,290,0.75,36,23,2,64.7958738594689,6.0102871473226,1.4222499699595,17.7606515262878,1.40120332367171,0.658167524703776,3.54186575688717,3.67559332923086,2.44762053467038,3.18551185771615
2:128:20,ALGL,65,290,0.7,32,24,1,65.7130915700506,5.01749374052086,0.937314793695999,15.7272692837523,1.52101529063781,0.827416464307969,3.5381899873099,3.06829085732621,2.1502386795083,2.95979212445318
4:228:23,ALGL,70,260,0.8,28,21,0,59.3143189971026,3.4549286830838,0.55924124489449,11.9848700644102,1.36927855552864,0.816746924319036,2.70639580476968,2.85750381081336,1.72734814066257,2.93186373771534
3:273:5,ALGL,60,250,0.8,20,19,3,55.8498962855338,5.48047011854828,1.18459176034371,15.4462639213279,1.55631868059081,0.789245270736118,1.98380015864985,1.98110522181582,1.10558091220572,2.57446993494784
6:154:9,ALGL,55,190,0.7,20,19,4,42.2388866607666,5.11451151826585,1.2501317528765,13.3865292985764,1.67244234212805,0.777795723412192,2.06212783882555,1.92452381750892,1.13444377871964,2.5183677732384
1:70:22,ALGL,55,210,0.6,24,21,1,47.4502274866484,4.09230974254366,0.887158832313669,11.9792660063529,1.4138479075558401,0.792199573091518,2.68735957337432,2.2202233591097,1.50015417926398,2.60857204101168
3:169:10,ALGL,70,340,0.8,28,25,3,76.3000812805982,7.21723141510441,1.37802945149351,20.4153292881074,1.67438436201459,0.903169335563263,3.29576106116909,2.62717760958416,1.77993375690126,2.82448679870218
1:192:9,ALGL,45,140,0.6,18,17,2,31.2768271588907,3.35378039078962,0.876198170284601,9.1272595259766,1.37617113597332,0.680811377466849,1.78766533774275,1.72466783569091,1.00243103269486,2.39783482599959
6:118:23,ALGL,70,330,0.8,28,24,1,74.8049574842048,5.25886120467731,0.907561585972827,16.8544029519561,1.48040785222622,0.849243622862686,3.14718455792831,2.67938239693073,1.76747993287585,2.84926934360362
1:32:5,ALGL,80,280,0.7,28,24,3,63.1936438145297,6.21327532983663,1.07072299005081,17.2626367805354,1.90050188637155,1.05040486838205,3.27144690584297,2.60285783022722,1.81362267720638,2.78717882652332
7:294:8,ALGL,100,300,0.65,28,25,2,68.5318872671485,5.89726289799563,0.776539911918574,16.9713040470902,2.02547756448821,1.27410967835514,3.50031348500162,2.51143015950967,1.85271206336888,2.72935737777392
6:43:36,ALGL,50,150,0.65,18,17,0,33.9772323871937,2.3932360161871,0.513311496888569,7.85734398653873,1.25774639442187,0.656364762437705,1.74664726664836,1.75488572438428,0.987064235539807,2.42971318883158
3:374:42,ALGL,45,100,0.4,22,19,1,22.5842564474567,2.575622965145,0.68167613592512,5.36954240675874,0.996882574448709,1.11413246121363,2.56503990295667,1.91681333370869,1.42713479484768,2.39687057289436
6:57:5,ALGL,70,110,0.3,28,23,1,25.2662279577819,3.01897320216224,0.611605225267851,4.505751681846,0.853520142491032,2.84022065595346,3.98627169232362,2.21059145253375,2.12025116872782,2.44570523616504
1:169:66,ALGL,50,200,0.7,24,20,1,44.9701256403692,3.68205346487019,0.833151904451607,11.4606045829459,1.34500606900543,0.653801061731076,2.4320208996171,2.35037610419086,1.44401134856706,2.70385604291127
2:213:5,ALGL,65,200,0.55,26,23,2,45.2221211999031,4.58636823597605,0.937599564305453,11.9589964383228,1.59415569735696,1.03402814324094,3.20135967636168,2.3013376779638,1.7161144298361,2.61430252632269
6:51:6,ALGL,60,220,0.7,24,21,0,50.0524117691002,3.22971028381776,0.602423678261501,10.935732408603,1.35461354059489,0.741522665147708,2.56987033202945,2.29574750462605,1.45618034844695,2.67577169555212
3:372:11,ALGL,45,230,0.7,26,22,2,51.2769305242607,5.08093021334341,1.29792986175135,14.7432199426724,1.36852850149464,0.612878268481202,2.83887580427948,2.47749623829812,1.6255930495447,2.74642964757219
3:60:4,ALGL,45,190,0.7,22,19,4,41.988456622494,5.39190675448175,1.50453998512113,14.0285205757116,1.52393933706952,0.646742109422536,2.18078620593532,2.16430806764263,1.28102808539661,2.62872927373916
2:349:9,ALGL,80,250,0.65,28,23,1,57.0503888087319,4.32847424238259,0.681355152549517,13.2787592228404,1.69884179139311,1.03101327924565,3.18557024408289,2.61442009270416,1.82633076763631,2.77849621931418
4:313:17,ALGL,60,330,0.8,28,25,2,74.0670180894032,6.33281747614037,1.30607914296588,18.9137181147501,1.46986678806487,0.767011210502204,3.29576106116909,2.62717760958416,1.77993375690126,2.82448679870218
4:9:1,ALGL,90,390,0.9,30,25,4,87.6603158351549,8.45566720512177,1.30797070403932,22.5387814473072,1.78969002234866,1.15610686612744,3.3167283193043,2.93429803439252,1.89991649204581,2.97072989041869
3:375:38,ALGL,45,260,0.8,26,22,2,57.8612329134213,5.36907767637197,1.34738697868709,15.9029837329242,1.28580056402655,0.589902320029522,2.73104419856159,2.55033514787805,1.5842342126635,2.8076123873805
2:129:12,ALGL,75,330,0.7,28,25,1,75.0904268662034,5.55575485762483,0.918639003143065,17.468224939286,1.62869996071596,0.935742052617672,3.4258897524131,2.55214403899084,1.82640162719631,2.76293633622604
5:90:3,ALGL,60,180,0.5,28,22,2,40.6564086739458,4.42680818561377,0.978343000237013,10.7352895994603,1.46386731760037,1.07746161175556,3.26900761931274,2.52321785926002,1.90655797490925,2.68621308479138
7:212:33,ALGL,50,140,0.5,24,20,1,31.6218940933592,3.08769392756657,0.735497030516148,7.96571225189008,1.25854209761373,0.883998641669286,2.6812939797931,2.1848799502047,1.54089596272469,2.5578344925124
7:59:43,ALGL,45,140,0.6,18,17,1,31.4459332944683,2.87617595065191,0.711800140690799,8.36917849298532,1.28830656141855,0.658719002384282,1.78766533774275,1.72466783569091,1.00243103269486,2.39783482599959
4:299:13,ALGL,85,360,0.7,32,27,0,82.7410466597629,4.95691824798785,0.68265077117483,16.9058956341822,1.60078344448981,0.998443211280478,4.04188078165941,2.89895190438549,2.19424392050001,2.88612123666019
2:370:10,ALGL,50,180,0.6,24,20,1,40.5571174775182,3.59355082251523,0.831606008717453,10.4905411927345,1.35251734096344,0.726270165410628,2.54320794546514,2.2730548192702,1.487617699118,2.63595107466874
1:56:40,ALGL,45,180,0.8,20,18,1,40.2743592087187,3.18771637732358,0.757787139738222,10.0953226260793,1.20370589093883,0.570759949987678,1.86622620060413,2.03341222809994,1.09534715239697,2.60443053778775
3:38:15,ALGL,55,230,0.8,22,20,2,51.4902170377587,4.50521958171706,0.990373214734553,13.4242249843058,1.41109770874825,0.709438113067306,2.22314481210019,2.17353235058968,1.25949876356126,2.65795353336137
5:77:21,ALGL,51,180,0.7,22,18,0,40.7559581603344,2.74901833813005,0.575780833693637,9.26661931575596,1.25552099370172,0.640311970200929,2.05153746847286,2.22145216804089,1.26917030674878,2.65932132403853
1:37:16,ALGL,80,210,0.5,32,24,0,48.3994601176646,3.49463643871685,0.537456533603828,9.86892733842962,1.45428141974787,1.28434300823447,3.90084127724062,2.85224444020473,2.29450696730099,2.79994876444733
3:284:6,ALGL,45,140,0.6,20,18,2,31.2768271588907,3.35378039078962,0.876198170284601,9.1272595259766,1.37617113597332,0.680811377466849,2.02860044288056,1.91035344130177,1.15788375190928,2.48369285188802
2:75:22,ALGL,55,250,0.65,24,22,3,55.8625892684631,6.21953864895236,1.47407795074817,16.6965803619275,1.60774173257997,0.791704901607658,2.76741694071827,2.20903202769669,1.48902432362171,2.61706830658998
4:345:23,ALGL,50,150,0.5,20,20,0,34.0973685019752,2.75857907294333,0.616322222715716,7.7027958307945,1.16406752564912,0.850172026316571,2.40915665949432,1.74532489814092,1.22128557789868,2.35635586016368
2:6:8,ALGL,75,170,0.4,26,25,2,38.7656945829668,4.53715161579309,0.866209832078326,8.96544114108432,1.35374758780423,1.81707134158878,3.85799808668985,2.06307204892572,1.85125889183369,2.43661263799354
1:113:24,ALGL,85,300,0.7,30,25,1,68.5125298519621,4.95384643980649,0.727367109184793,15.609765844927,1.73070144958308,1.03816923544272,3.56748203731597,2.7785605981751,1.99434089699663,2.85006213644795
2:129:41,ALGL,65,270,0.7,26,23,2,60.8521416112415,5.44718062164871,1.07422563060071,15.968960928842,1.62475097390254,0.855166680732298,2.9851160444389,2.42497864779052,1.63806948625219,2.72042761943821
3:169:4,ALGL,65,320,0.9,26,23,1,72.2663815802549,4.88842070588716,0.884500283477277,15.4436210312933,1.28569316603472,0.806733060021258,2.77529608206496,2.56089792834784,1.56051316840283,2.83560682429818
7:3:12,ALGL,55,230,0.7,24,22,1,51.861654760839,4.13319454276177,0.876110739653305,12.9000351807529,1.40599603326242,0.713151863669492,2.7085760685394,2.24484360039965,1.46787863120644,2.6492657859853
1:154:14,ALGL,80,220,0.6,28,23,1,50.2584250350711,3.97431691505829,0.633104321658005,11.7338788048923,1.6897136940171,1.09716619714691,3.2603798231221,2.56940163123895,1.85476342017686,2.74204174764494
7:52:3,ALGL,50,160,0.6,18,18,2,35.8569016159642,3.72469262849616,0.909932901519561,10.1695781984697,1.44476119370828,0.750628097772459,1.90693929918928,1.67780118456208,1.01233478329961,2.36868340097781
7:283:8,ALGL,80,339,0.7,32,26,1,77.2832579416505,5.64739702817806,0.87963272417488,17.7775029857357,1.68032978543231,0.987688134186983,3.87313227490828,2.95216883188018,2.18004647509058,2.90952517626802
7:294:7,ALGL,55,230,0.8,26,20,0,52.0998269902929,3.22169751956646,0.629242856597805,11.1094408776483,1.22183985556854,0.660150743403749,2.45219495432575,2.67022913675744,1.55847502187159,2.86546550366142
3:256:19,ALGL,55,145,0.6,18,18,2,32.5870620577946,3.29485552120006,0.754039957970216,9.02062201891456,1.51027460334613,0.818768671668663,1.90693929918928,1.67780118456208,1.01233478329961,2.36868340097781
3:117:22,ALGL,50,210,0.8,20,18,2,46.8804479363753,4.21414529589671,0.988902266870394,12.5226186466172,1.349886441587,0.650396381451311,1.86622620060413,2.03341222809994,1.09534715239697,2.60443053778775
3:101:23,ALGL,55,250,0.8,24,20,1,56.2702304524154,4.19961003880558,0.874514039984066,13.3796214353345,1.3210031728338,0.686416798485186,2.33964323436318,2.41947765513795,1.40727236900713,2.76409036236628
2:154:24,ALGL,50,170,0.6,22,21,0,38.5490124717596,2.83001135322302,0.614267750636899,8.9420039794488,1.25098835984751,0.698479102880139,2.55354722722119,1.99453269854011,1.3426273232859,2.50840687693693
3:375:55,ALGL,50,210,0.7,26,22,3,46.7458480452588,5.14983523461929,1.28923149775817,14.147342478552,1.52124100488307,0.695316461163099,2.83887580427948,2.47749623829812,1.6255930495447,2.74642964757219
4:313:16,ALGL,70,380,0.8,32,26,2,85.6758138332535,7.06123290061343,1.28644147859092,21.1660880601126,1.58137404303734,0.8777258870525,3.72601556352148,3.03896321537346,2.12458106412443,2.974341226438
6:108:12,ALGL,60,300,0.8,24,22,2,67.3336528085484,5.75710679649124,1.18734467542353,17.1942891952273,1.46986678806487,0.767011210502204,2.60569375637929,2.31084247357773,1.4305324129223,2.70828398782065
