ID,TrSP,Stem,Branches,Foliage,Tree_roots,GFF,Understory,Snags,Logs,Coarse_branches,Fine_litter,Bark,level,C_2020,C_2016,C_dif
1:89:47,PISY,59.098017311002835,4.32982347500103,1.6166797324219535,17.1939282760769,0.241095710431845,2.183365094887017,5.52165181403994,1.55199569276779,0.0866240247591727,2.956147773020105,10.429061878412265,1,88.01446250674395,91.53939051881959,-3.850722614709723
1:89:43,PISY,60.87217635533974,4.63062614273981,1.5078978160770276,17.6931724316266,0.2518719436355085,2.6216393157172444,6.34061739440989,1.63947546598525,0.0219833218539412,2.957656399930245,10.742148768589365,1,91.58609292427802,95.16627756809712,-3.7620307689951
1:194:27,BEPE,25.666733065561573,4.00452009750694,1.199408580155438,11.9774088006556,0.393403418208498,0.5071426656576057,0.755993666625743,0.652399573195611,0.264528796477048,1.14000119953044,4.529423482157925,1,39.11355454507682,40.76643511526543,-4.054513389544989
1:177:46,BEPE,21.285586132952034,3.33133160078354,1.1188584709525395,10.5932587789145,0.379503845889009,0.42492661986045605,0.626638157023785,0.590202537565114,0.21625353443886,1.03985460044388,3.756279905815065,1,32.76943540572428,34.294895208875424,-4.44806666957349
1:178:52,BEPE,34.27299777451144,5.50810978320398,1.5399756505804023,18.0231173027563,0.432639809042648,0.6785518905843012,1.49349781944964,1.44426199389162,0.636913982411761,1.038751134346375,6.04817607785496,1,53.09387591587713,54.72171286380606,-2.974755106771548
1:178:40,PISY,66.42847620698424,5.23863958722533,2.6679139628922215,19.8439616347053,0.1016227778724175,0.8358312874422096,4.68387991018356,1.12910162048502,1.2925164785294,4.0238894093304,11.72267227182075,1,98.12454351276556,102.48334236738025,-4.253177886206477
1:178:38,PISY,34.19893466020724,3.8470309846821,2.227313828529342,11.3479661543113,0.060694828289543,0.3048650210614212,2.89421184294645,0.628456019796876,1.28811295168075,4.19316494043062,6.03510611650716,1,55.677891194131504,60.082851897687526,-7.331477392346551
1:178:7,PISY,68.95922324285272,5.34163557688816,3.2901328005225223,24.3563234296501,0.0790119979147895,0.5909369046241617,4.11507286075599,0.959263839923582,1.37902777287897,6.9175699508332,12.169274689915184,1,103.80114963710928,111.03655612616464,-6.516238202519696
1:178:16,BEPE,53.56921251213088,7.79897925360106,1.7262678250271704,21.3517249001511,0.462535388505582,0.79547270291402306,1.96370884657118,1.90817681343541,0.895341283522192,1.33866727898786,9.453390443317215,1,79.91175234801257,81.89219707270257,-2.418355833012754
1:178:8,PISY,54.45208528986569,4.14111077610038,2.275802252657916,17.5850621070143,0.1079225196200665,0.8600896414808902,5.37114724881744,1.10832851425173,1.1658821908621,4.25332459300737,9.609191521741005,1,83.3448845484046,87.92147624268149,-5.20531716465333
1:178:17,PISY,62.47322527885407,4.5427888279361,2.215909870718981,19.8172802780748,0.1624385801521715,1.3681546971695822,5.02239447156688,1.36569392186671,0.442931231771355,3.963125583034255,11.024686813915425,1,92.58134927698553,96.97555746404736,-4.531253340503793
1:178:18,PISY,52.41852747247161,4.24020072294028,2.1957396163720784,15.7794459676059,0.099923719601559,0.7807157157945492,3.16872963911717,0.892726079979338,1.38568087143282,4.171118190199485,9.25032837749499,1,78.60369040540388,83.07704374881571,-5.384584166159137
1:178:94,PISY,34.820064922957975,3.69627742426287,2.650131281340449,13.3917307266827,0.0907569748254465,0.35483057917677,3.31246354223539,0.681824238485888,2.02064636057137,6.1160314671153,6.144717339345525,1,59.88774413031698,66.27343878592102,-9.63537545747603
